algorithm,alpha,n_clients,partition_seed,model_seed,round,val_macro_f1,val_loss,diverged,diverged_at
fedavg_sgd,0.3,15,103,55,37,0.4276124961408542,0.07521778697093695,False,
fedavg_sgd,0.3,15,103,55,38,0.437941665046633,0.051697863967459415,False,
fedavg_sgd,0.3,15,103,55,39,0.43678527649658105,0.0643016313883825,False,
fedavg_sgd,0.3,15,103,55,40,0.45798277846111035,0.051965705449476145,False,
fedavg_sgd,0.3,15,103,55,41,0.43102805050232157,0.0577326751762085,False,
fedavg_sgd,0.3,15,103,55,42,0.4660651994269933,0.05227757993756669,False,
fedavg_sgd,0.3,15,103,55,43,0.43152380202640933,0.06340042022427322,False,
fedavg_sgd,0.3,15,103,55,44,0.49110728820134736,0.051582397093881585,False,
fedavg_sgd,0.3,15,103,55,45,0.43119763124690835,0.0706686200094901,False,
fednova_sgd,0.3,15,103,11,1,0.20821905286627304,0.13299642874628367,False,
fednova_sgd,0.3,15,103,11,2,0.22278304193955714,0.1040871567200524,False,
fednova_sgd,0.3,15,103,11,3,0.30222156103926257,0.09273921991085884,False,
fednova_sgd,0.3,15,103,11,4,0.3150389766783805,0.08456940916080907,False,
fednova_sgd,0.3,15,103,11,5,0.30398882518384895,0.08382323995161817,False,
fednova_sgd,0.3,15,103,11,6,0.26811665422831255,0.09463043946854109,False,
fednova_sgd,0.3,15,103,11,7,0.2881949756085617,0.10263059451770315,False,
fednova_sgd,0.3,15,103,11,8,0.3110326967300582,0.10120906391171516,False,
fednova_sgd,0.3,15,103,11,9,0.3445499026939453,0.07225632056930183,False,
fednova_sgd,0.3,15,103,11,10,0.362182233868347,0.06293944217716917,False,
fednova_sgd,0.3,15,103,11,11,0.3802033735556101,0.061076549210781275,False,
fednova_sgd,0.3,15,103,11,12,0.4153942654802366,0.055111667723980975,False,
fednova_sgd,0.3,15,103,11,13,0.37663249806357435,0.06260969576847014,False,
fednova_sgd,0.3,15,103,11,14,0.38725028976142517,0.05881148593152995,False,
fednova_sgd,0.3,15,103,11,15,0.35886702147833,0.08035472053912066,False,
fednova_sgd,0.3,15,103,11,16,0.4165279544183785,0.06238836460450257,False,
fednova_sgd,0.3,15,103,11,17,0.37908331343627943,0.07241829412339318,False,
fednova_sgd,0.3,15,103,11,18,0.4274642475069801,0.05595167860663926,False,
fednova_sgd,0.3,15,103,11,19,0.3849853205377347,0.06623500989766115,False,
fednova_sgd,0.3,15,103,11,20,0.4279549595009433,0.056264353666778864,False,
fednova_sgd,0.3,15,103,11,21,0.3742863451223038,0.0672783355973923,False,
fednova_sgd,0.3,15,103,11,22,0.43775594549662894,0.05556716657722079,False,
fednova_sgd,0.3,15,103,11,23,0.3920472245763435,0.06362899997714584,False,
fednova_sgd,0.3,15,103,11,24,0.4416909388581335,0.05591981367343541,False,
fednova_sgd,0.3,15,103,11,25,0.40453035848651225,0.06257967553074864,False,
fednova_sgd,0.3,15,103,11,26,0.46515358018449465,0.05429877633837969,False,
fednova_sgd,0.3,15,103,11,27,0.39998861802818103,0.061581596972816496,False,
fednova_sgd,0.3,15,103,11,28,0.4407856858457034,0.0554555080762666,False,
fednova_sgd,0.3,15,103,11,29,0.403035337730933,0.06199707806355105,False,
fednova_sgd,0.3,15,103,11,30,0.46957554141643804,0.052782778702429346,False,
fednova_sgd,0.3,15,103,11,31,0.39727042002512425,0.05918198493014847,False,
fednova_sgd,0.3,15,103,11,32,0.45259618376285143,0.0514540993365743,False,
fednova_sgd,0.3,15,103,11,33,0.404511865020526,0.06282833585396475,False,
fednova_sgd,0.3,15,103,11,34,0.4596197660343062,0.0537482110097058,False,
fednova_sgd,0.3,15,103,11,35,0.4013328125016542,0.05767383074808173,False,
fednova_sgd,0.3,15,103,11,36,0.4763792732561223,0.05186014733707724,False,
fednova_sgd,0.3,15,103,11,37,0.4130608238441226,0.06068672811435749,False,
fednova_sgd,0.3,15,103,11,38,0.46464804393876225,0.05199093339404672,False,
fednova_sgd,0.3,15,103,11,39,0.4121578527157135,0.0569783510979382,False,
fednova_sgd,0.3,15,103,11,40,0.4931792089154152,0.050036184983073426,False,
fednova_sgd,0.3,15,103,11,41,0.4248966342972862,0.05608415105793488,False,
fednova_sgd,0.3,15,103,11,42,0.4949896926297039,0.04906181857773506,False,
fednova_sgd,0.3,15,103,11,43,0.440678428005945,0.057998273366799545,False,
fednova_sgd,0.3,15,103,11,44,0.49846078658207066,0.04931478378378201,False,
fednova_sgd,0.3,15,103,11,45,0.445364394774577,0.05509901521220818,False,
fednova_sgd,0.3,15,103,22,1,0.21652502186147768,0.1283820582932743,False,
fednova_sgd,0.3,15,103,22,2,0.20914210477052977,0.104830014338406,False,
fednova_sgd,0.3,15,103,22,3,0.24921867693177832,0.09820831162538997,False,
fednova_sgd,0.3,15,103,22,4,0.24802292402604043,0.09297316756503997,False,
fednova_sgd,0.3,15,103,22,5,0.24969222712867845,0.10372153983409466,False,
fednova_sgd,0.3,15,103,22,6,0.27254735047405243,0.10362262562245399,False,
fednova_sgd,0.3,15,103,22,7,0.2984370189919969,0.08381096998317518,False,
fednova_sgd,0.3,15,103,22,8,0.33843928544791524,0.07552784585489469,False,
fednova_sgd,0.3,15,103,22,9,0.3642797352920409,0.07359898012771679,False,
fednova_sgd,0.3,15,103,22,10,0.37082397989149957,0.06503941181096301,False,
fednova_sgd,0.3,15,103,22,11,0.37221519457426677,0.06680058785621922,False,
fednova_sgd,0.3,15,103,22,12,0.39208507259511527,0.06356516016890923,False,
fednova_sgd,0.3,15,103,22,13,0.36629828814997595,0.07496220701365526,False,
fednova_sgd,0.3,15,103,22,14,0.412805036784768,0.06341841239500258,False,
fednova_sgd,0.3,15,103,22,15,0.36988218936475337,0.08030773426904766,False,
fednova_sgd,0.3,15,103,22,16,0.44942014218350046,0.05957858605411254,False,
fednova_sgd,0.3,15,103,22,17,0.37917649455392843,0.06813371496241259,False,
fednova_sgd,0.3,15,103,22,18,0.4518457539838565,0.05754799171979059,False,
fednova_sgd,0.3,15,103,22,19,0.3932127689388349,0.06588583803160758,False,
fednova_sgd,0.3,15,103,22,20,0.4670909320997596,0.0576138178311543,False,
fednova_sgd,0.3,15,103,22,21,0.4135799339447469,0.0647039132954666,False,
fednova_sgd,0.3,15,103,22,22,0.45705100669556725,0.056825307323313555,False,
fednova_sgd,0.3,15,103,22,23,0.398257086988399,0.06550335967049484,False,
fednova_sgd,0.3,15,103,22,24,0.460127294670296,0.057275551727527386,False,
fednova_sgd,0.3,15,103,22,25,0.4006237700837558,0.06946257639427532,False,
fednova_sgd,0.3,15,103,22,26,0.4811223561747837,0.0556800640992993,False,
fednova_sgd,0.3,15,103,22,27,0.40945748859158293,0.06292679667017088,False,
fednova_sgd,0.3,15,103,22,28,0.47001099688767334,0.054727365844294135,False,
fednova_sgd,0.3,15,103,22,29,0.39615194237335877,0.06485572152925374,False,
fednova_sgd,0.3,15,103,22,30,0.44229819536124765,0.05683399769168768,False,
fednova_sgd,0.3,15,103,22,31,0.39836808813761077,0.06967993652664975,False,
fednova_sgd,0.3,15,103,22,32,0.4402851701768138,0.05567046591957321,False,
fednova_sgd,0.3,15,103,22,33,0.40541417828571535,0.06880431989436028,False,
fednova_sgd,0.3,15,103,22,34,0.4741481829598179,0.05371946786423673,False,
fednova_sgd,0.3,15,103,22,35,0.41268294469750644,0.06230118870224927,False,
fednova_sgd,0.3,15,103,22,36,0.5028530817215932,0.05381535308128939,False,
fednova_sgd,0.3,15,103,22,37,0.4320373215909503,0.05999474254554471,False,
fednova_sgd,0.3,15,103,22,38,0.49914453741201403,0.05223558215416822,False,
fednova_sgd,0.3,15,103,22,39,0.41415106623542736,0.060481114450673806,False,
fednova_sgd,0.3,15,103,22,40,0.48314485009087643,0.05336470505595782,False,
fednova_sgd,0.3,15,103,22,41,0.424374394970672,0.06344965857481605,False,
fednova_sgd,0.3,15,103,22,42,0.5074720050062222,0.05164174769784924,False,
fednova_sgd,0.3,15,103,22,43,0.4283489568260639,0.061229712926506794,False,
fednova_sgd,0.3,15,103,22,44,0.4981651241306124,0.05134790815979758,False,
fednova_sgd,0.3,15,103,22,45,0.43161894652257443,0.05969627450524761,False,
fednova_sgd,0.3,15,103,33,1,0.23705770424703262,0.12656286845646092,False,
fednova_sgd,0.3,15,103,33,2,0.23589715971170092,0.10193630504544841,False,
fednova_sgd,0.3,15,103,33,3,0.24895616577267723,0.09805863672600393,False,
fednova_sgd,0.3,15,103,33,4,0.2917072171151979,0.09515054645593428,False,
fednova_sgd,0.3,15,103,33,5,0.24967579411295832,0.09297662288108069,False,
fednova_sgd,0.3,15,103,33,6,0.2533414845505277,0.10686220331548946,False,
fednova_sgd,0.3,15,103,33,7,0.3000465142581593,0.08307643224836413,False,
fednova_sgd,0.3,15,103,33,8,0.305582673058011,0.07972287445431021,False,
fednova_sgd,0.3,15,103,33,9,0.32333145746077396,0.0742232979129029,False,
fednova_sgd,0.3,15,103,33,10,0.3907663869095596,0.0691833964508748,False,
fednova_sgd,0.3,15,103,33,11,0.37856303651869405,0.06645578694492037,False,
fednova_sgd,0.3,15,103,33,12,0.40928703273838013,0.06134219217221095,False,
fednova_sgd,0.3,15,103,33,13,0.3892616417866261,0.06152275367054008,False,
fednova_sgd,0.3,15,103,33,14,0.4026335977261381,0.05861183926007207,False,
fednova_sgd,0.3,15,103,33,15,0.4136623077188918,0.06280455041783814,False,
fednova_sgd,0.3,15,103,33,16,0.40379033352283655,0.056812952765322396,False,
fednova_sgd,0.3,15,103,33,17,0.40010647446026026,0.06526630018153405,False,
fednova_sgd,0.3,15,103,33,18,0.43520532062469797,0.05523290577830103,False,
fednova_sgd,0.3,15,103,33,19,0.39462518416007863,0.06762266297886513,False,
fednova_sgd,0.3,15,103,33,20,0.42522349070275106,0.06431529703864872,False,
fednova_sgd,0.3,15,103,33,21,0.3791714740674669,0.07951650680528151,False,
fednova_sgd,0.3,15,103,33,22,0.44966333037943823,0.0618670045349863,False,
fednova_sgd,0.3,15,103,33,23,0.3962075318458343,0.07176900199051658,False,
fednova_sgd,0.3,15,103,33,24,0.47764850130034653,0.05368145202274359,False,
fednova_sgd,0.3,15,103,33,25,0.3983683624188289,0.060967196636659324,False,
fednova_sgd,0.3,15,103,33,26,0.4705062208666895,0.053458426290947554,False,
fednova_sgd,0.3,15,103,33,27,0.3999377381449475,0.062018942406524516,False,
fednova_sgd,0.3,15,103,33,28,0.4567717149538893,0.05310974913371537,False,
fednova_sgd,0.3,15,103,33,29,0.42036261925213647,0.061486268415078774,False,
fednova_sgd,0.3,15,103,33,30,0.4720784693812101,0.052699204341295894,False,
fednova_sgd,0.3,15,103,33,31,0.42830001882143637,0.05713561231340087,False,
fednova_sgd,0.3,15,103,33,32,0.4819561450959887,0.05170829875971547,False,
fednova_sgd,0.3,15,103,33,33,0.41692784855558934,0.06245867738508086,False,
fednova_sgd,0.3,15,103,33,34,0.4412590317752867,0.05496294446547178,False,
fednova_sgd,0.3,15,103,33,35,0.4112974298873623,0.06392257528433289,False,
fednova_sgd,0.3,15,103,33,36,0.44697828139750473,0.05338949210614891,False,
fednova_sgd,0.3,15,103,33,37,0.40269188914841086,0.06183574842607994,False,
fednova_sgd,0.3,15,103,33,38,0.4950445619749536,0.050782225716748564,False,
fednova_sgd,0.3,15,103,33,39,0.4175798741232381,0.05555681183727366,False,
fednova_sgd,0.3,15,103,33,40,0.5215240853025106,0.05140673018947965,False,
fednova_sgd,0.3,15,103,33,41,0.42046519471396265,0.05392495292028245,False,
fednova_sgd,0.3,15,103,33,42,0.5135269391787293,0.050004302765800826,False,
fednova_sgd,0.3,15,103,33,43,0.42424287459730187,0.05967108430048366,False,
fednova_sgd,0.3,15,103,33,44,0.4855763388959155,0.05256824739055615,False,
fednova_sgd,0.3,15,103,33,45,0.4155658937572573,0.058762064575034474,False,
fednova_sgd,0.3,15,103,44,1,0.24065540825896636,0.11965402518147383,False,
fednova_sgd,0.3,15,103,44,2,0.28542305949470753,0.10134520033318002,False,
fednova_sgd,0.3,15,103,44,3,0.3210323375866435,0.08812055990886337,False,
fednova_sgd,0.3,15,103,44,4,0.27896687662254993,0.08991616418815183,False,
fednova_sgd,0.3,15,103,44,5,0.28620066304209174,0.0895635761079588,False,
fednova_sgd,0.3,15,103,44,6,0.27500469054919985,0.10417268428148473,False,
fednova_sgd,0.3,15,103,44,7,0.2549171627198481,0.10260262185237017,False,
fednova_sgd,0.3,15,103,44,8,0.3361590543097957,0.06939659632663538,False,
fednova_sgd,0.3,15,103,44,9,0.36186369005450125,0.06358541243691045,False,
fednova_sgd,0.3,15,103,44,10,0.3409322593457135,0.06047897614696594,False,
fednova_sgd,0.3,15,103,44,11,0.4120593643490937,0.0608455893181307,False,
fednova_sgd,0.3,15,103,44,12,0.35539852864390414,0.06171980055258551,False,
fednova_sgd,0.3,15,103,44,13,0.3547086085682781,0.06943371718573442,False,
fednova_sgd,0.3,15,103,44,14,0.3586588886507114,0.07633765239814144,False,
fednova_sgd,0.3,15,103,44,15,0.37496347671213043,0.06720953734970647,False,
fednova_sgd,0.3,15,103,44,16,0.3681855245879169,0.061843709119078834,False,
fednova_sgd,0.3,15,103,44,17,0.375363450050737,0.06477814422529084,False,
fednova_sgd,0.3,15,103,44,18,0.36587479572051573,0.06818997370397316,False,
fednova_sgd,0.3,15,103,44,19,0.3975631242155967,0.06120034065865679,False,
fednova_sgd,0.3,15,103,44,20,0.3775417793645491,0.060905969058886886,False,
fednova_sgd,0.3,15,103,44,21,0.4040085056127263,0.058774877835684525,False,
fednova_sgd,0.3,15,103,44,22,0.38195752558823737,0.06120040505781523,False,
fednova_sgd,0.3,15,103,44,23,0.398498171071805,0.05981123020394801,False,
fednova_sgd,0.3,15,103,44,24,0.40315274283732583,0.05969760656699765,False,
fednova_sgd,0.3,15,103,44,25,0.45146105179173573,0.05555895193646043,False,
fednova_sgd,0.3,15,103,44,26,0.40511809455397,0.056035952692668534,False,
fednova_sgd,0.3,15,103,44,27,0.41984540906464496,0.05765170290258052,False,
fednova_sgd,0.3,15,103,44,28,0.39778187875763,0.05891083864546415,False,
fednova_sgd,0.3,15,103,44,29,0.41620967063018566,0.05865357334447939,False,
fednova_sgd,0.3,15,103,44,30,0.40622451830394435,0.0610301030787666,False,
fednova_sgd,0.3,15,103,44,31,0.4664829443353102,0.056035603042761194,False,
fednova_sgd,0.3,15,103,44,32,0.4037066543940792,0.05485670282303297,False,
fednova_sgd,0.3,15,103,44,33,0.42864871286726847,0.05675767926449842,False,
fednova_sgd,0.3,15,103,44,34,0.4136373969364887,0.057464039645507774,False,
fednova_sgd,0.3,15,103,44,35,0.44810879252142016,0.055623575186372884,False,
fednova_sgd,0.3,15,103,44,36,0.4111864901342483,0.05580767956697649,False,
fednova_sgd,0.3,15,103,44,37,0.46724550745330906,0.05322883136550037,False,
fednova_sgd,0.3,15,103,44,38,0.4206658328607256,0.05648466442286214,False,
fednova_sgd,0.3,15,103,44,39,0.45057023182704814,0.05441719215068124,False,
fednova_sgd,0.3,15,103,44,40,0.43541047676495764,0.053426145407350044,False,
fednova_sgd,0.3,15,103,44,41,0.47558265383686066,0.05426238361702222,False,
fednova_sgd,0.3,15,103,44,42,0.42883098674493003,0.05734379191895072,False,
fednova_sgd,0.3,15,103,44,43,0.46871790651201245,0.05299428650783338,False,
fednova_sgd,0.3,15,103,44,44,0.43939234699345925,0.0524926400617737,False,
fednova_sgd,0.3,15,103,44,45,0.5041198419931363,0.05417430119051157,False,
fednova_sgd,0.3,15,103,55,1,0.2082544082224909,0.14460078439027116,False,
fednova_sgd,0.3,15,103,55,2,0.28807488078934707,0.10443181259326054,False,
fednova_sgd,0.3,15,103,55,3,0.2695589037319892,0.0938553494131938,False,
fednova_sgd,0.3,15,103,55,4,0.24675457805370649,0.08899854361403077,False,
fednova_sgd,0.3,15,103,55,5,0.2541334053074382,0.09755158690157481,False,
fednova_sgd,0.3,15,103,55,6,0.25038370397853593,0.10609799340169708,False,
fednova_sgd,0.3,15,103,55,7,0.3037598267674818,0.08498853078156174,False,
fednova_sgd,0.3,15,103,55,8,0.3202385093789723,0.0817473572773314,False,
fednova_sgd,0.3,15,103,55,9,0.32434458871806177,0.07536957519029674,False,
fednova_sgd,0.3,15,103,55,10,0.38220611672454213,0.06709786273931083,False,
fednova_sgd,0.3,15,103,55,11,0.3921234359298908,0.0629425118658428,False,
fednova_sgd,0.3,15,103,55,12,0.41009609884300047,0.05821624824668731,False,
fednova_sgd,0.3,15,103,55,13,0.3766938415633224,0.06575495908525218,False,
fednova_sgd,0.3,15,103,55,14,0.4081934205425962,0.061169486375970444,False,
fednova_sgd,0.3,15,103,55,15,0.3758991894103748,0.0815401184367284,False,
fednova_sgd,0.3,15,103,55,16,0.4321115652361867,0.057686609134131275,False,
fednova_sgd,0.3,15,103,55,17,0.38199044924538406,0.0709293385279653,False,
fednova_sgd,0.3,15,103,55,18,0.46116306047859656,0.05550889285588553,False,
fednova_sgd,0.3,15,103,55,19,0.39473163484793083,0.06245040672438476,False,
fednova_sgd,0.3,15,103,55,20,0.4714496140873598,0.05525864896293922,False,
fednova_sgd,0.3,15,103,55,21,0.41787548366600485,0.06492921580184263,False,
fednova_sgd,0.3,15,103,55,22,0.46660669494734475,0.05511938454520024,False,
fednova_sgd,0.3,15,103,55,23,0.40421169998709927,0.06258873687422876,False,
fednova_sgd,0.3,15,103,55,24,0.4590963349232086,0.0542885809134976,False,
fednova_sgd,0.3,15,103,55,25,0.4056088988695332,0.06219017248717934,False,
fednova_sgd,0.3,15,103,55,26,0.46476862270085056,0.05215276875026898,False,
fednova_sgd,0.3,15,103,55,27,0.4004785705343752,0.06237064093750272,False,
fednova_sgd,0.3,15,103,55,28,0.4588164526732639,0.05159614911790497,False,
fednova_sgd,0.3,15,103,55,29,0.41019567163573445,0.05999311531823673,False,
fednova_sgd,0.3,15,103,55,30,0.490275484042249,0.051059191018902675,False,
fednova_sgd,0.3,15,103,55,31,0.4323981459538357,0.059729267374705,False,
fednova_sgd,0.3,15,103,55,32,0.4790663835491926,0.05213750531181341,False,
fednova_sgd,0.3,15,103,55,33,0.4117158156085849,0.061325758361747904,False,
fednova_sgd,0.3,15,103,55,34,0.49238057567386356,0.05085019896730504,False,
fednova_sgd,0.3,15,103,55,35,0.43764310700651043,0.05772569418085623,False,
fednova_sgd,0.3,15,103,55,36,0.4796571652728635,0.05023684530456799,False,
fednova_sgd,0.3,15,103,55,37,0.42370428384784975,0.06249290561692245,False,
fednova_sgd,0.3,15,103,55,38,0.49494880334527047,0.05044728765413431,False,
fednova_sgd,0.3,15,103,55,39,0.4328550583322184,0.05776848505665356,False,
fednova_sgd,0.3,15,103,55,40,0.511072144967514,0.04840040626273629,False,
fednova_sgd,0.3,15,103,55,41,0.42499823165044076,0.05531752074129323,False,
fednova_sgd,0.3,15,103,55,42,0.5155363315051431,0.048810911901435695,False,
fednova_sgd,0.3,15,103,55,43,0.45670974658026026,0.056846729532452595,False,
fednova_sgd,0.3,15,103,55,44,0.5057831089836239,0.048873412346800295,False,
fednova_sgd,0.3,15,103,55,45,0.4466807617371984,0.05884819770522329,False,
fedavg_sgd,1.0,10,101,11,1,0.21632095094775905,0.11877593895248661,False,
fedavg_sgd,1.0,10,101,11,2,0.3071082961701288,0.12194411473218753,False,
fedavg_sgd,1.0,10,101,11,3,0.31542994479005526,0.10320431401410723,False,
fedavg_sgd,1.0,10,101,11,4,0.32512455348547376,0.09153788104119166,False,
fedavg_sgd,1.0,10,101,11,5,0.35112478423490523,0.08324898861349972,False,
fedavg_sgd,1.0,10,101,11,6,0.41608520846951963,0.07887860469502193,False,
fedavg_sgd,1.0,10,101,11,7,0.3920513081192499,0.0732269703226459,False,
fedavg_sgd,1.0,10,101,11,8,0.4015365252228659,0.0727485580002237,False,
fedavg_sgd,1.0,10,101,11,9,0.3862137997560179,0.06593933795484738,False,
fedavg_sgd,1.0,10,101,11,10,0.41882303633303036,0.0670341461580028,False,
fedavg_sgd,1.0,10,101,11,11,0.4049283091000641,0.06384709477620394,False,
fedavg_sgd,1.0,10,101,11,12,0.45855623091466274,0.06278160153991169,False,
fedavg_sgd,1.0,10,101,11,13,0.4229974770611759,0.06572507349780529,False,
fedavg_sgd,1.0,10,101,11,14,0.43901735524804325,0.056688879671645834,False,
fedavg_sgd,1.0,10,101,11,15,0.41514913040136864,0.06281489495618546,False,
fedavg_sgd,1.0,10,101,11,16,0.43312249824045523,0.059157429302956775,False,
fedavg_sgd,1.0,10,101,11,17,0.42927988625797686,0.05359662596575059,False,
fedavg_sgd,1.0,10,101,11,18,0.44033865236533953,0.05817747572447112,False,
fedavg_sgd,1.0,10,101,11,19,0.4759551270985716,0.04941231332543524,False,
fedavg_sgd,1.0,10,101,11,20,0.44907691427814744,0.05629867185441753,False,
fedavg_sgd,1.0,10,101,11,21,0.467557465587663,0.052620047287426606,False,
fedavg_sgd,1.0,10,101,11,22,0.458671186951209,0.05136191680335948,False,
fedavg_sgd,1.0,10,101,11,23,0.5050813685509692,0.055661874439406143,False,
fedavg_sgd,1.0,10,101,11,24,0.5235674338035943,0.051954513228587816,False,
fedavg_sgd,1.0,10,101,11,25,0.49397208371157475,0.0525689725067698,False,
fedavg_sgd,1.0,10,101,11,26,0.4919987265423511,0.05176646132520625,False,
fedavg_sgd,1.0,10,101,11,27,0.4800492592920968,0.05406420279372649,False,
fedavg_sgd,1.0,10,101,11,28,0.5125487473413933,0.050411254157591755,False,
fedavg_sgd,1.0,10,101,11,29,0.46387568095697534,0.05498473277843038,False,
fedavg_sgd,1.0,10,101,11,30,0.539279708695259,0.0517401675433984,False,
fedavg_sgd,1.0,10,101,11,31,0.4833509301749003,0.05182407108091886,False,
fedavg_sgd,1.0,10,101,11,32,0.5527715046416187,0.04968870184027487,False,
fedavg_sgd,1.0,10,101,11,33,0.46283113080053073,0.053655354085922646,False,
fedavg_sgd,1.0,10,101,11,34,0.5728330646048653,0.05058224831089471,False,
fedavg_sgd,1.0,10,101,11,35,0.4864386488525436,0.05176054507351112,False,
fedavg_sgd,1.0,10,101,11,36,0.5182518424777948,0.05042180905814177,False,
fedavg_sgd,1.0,10,101,11,37,0.5287727097666552,0.050504399842212305,False,
fedavg_sgd,1.0,10,101,11,38,0.4874637590785581,0.05285516201447034,False,
fedavg_sgd,1.0,10,101,11,39,0.532750853550356,0.050008248798284555,False,
fedavg_sgd,1.0,10,101,11,40,0.5012752048935762,0.05071407462296133,False,
fedavg_sgd,1.0,10,101,11,41,0.5633894071320231,0.04850965415948801,False,
fedavg_sgd,1.0,10,101,11,42,0.503098259123635,0.052312565531161564,False,
fedavg_sgd,1.0,10,101,11,43,0.5701505012152267,0.04889093192535293,False,
fedavg_sgd,1.0,10,101,11,44,0.5549117499857986,0.05033629904601344,False,
fedavg_sgd,1.0,10,101,11,45,0.5219324143205135,0.05001583380021864,False,
fedavg_sgd,1.0,10,101,22,1,0.23939126008230607,0.11924258536964964,False,
fedavg_sgd,1.0,10,101,22,2,0.31700783288492407,0.11206433605926318,False,
fedavg_sgd,1.0,10,101,22,3,0.34929454622499845,0.1121243819563814,False,
fedavg_sgd,1.0,10,101,22,4,0.3225039579620792,0.0924817230370154,False,
fedavg_sgd,1.0,10,101,22,5,0.34179501542212104,0.09085721478994137,False,
fedavg_sgd,1.0,10,101,22,6,0.3546047844012945,0.08200485353256347,False,
fedavg_sgd,1.0,10,101,22,7,0.4016463761091787,0.0807470204172044,False,
fedavg_sgd,1.0,10,101,22,8,0.3843902717708734,0.07596377558025338,False,
fedavg_sgd,1.0,10,101,22,9,0.4109750637060033,0.07229941268913129,False,
fedavg_sgd,1.0,10,101,22,10,0.40858477219547734,0.07100564761990369,False,
fedavg_sgd,1.0,10,101,22,11,0.3929535195181955,0.07021619420796693,False,
fedavg_sgd,1.0,10,101,22,12,0.4152701560504412,0.06763636485848479,False,
fedavg_sgd,1.0,10,101,22,13,0.4118428285158729,0.06725900310281395,False,
fedavg_sgd,1.0,10,101,22,14,0.4098232997435983,0.06402733167124888,False,
fedavg_sgd,1.0,10,101,22,15,0.45717785616630024,0.061315385655613085,False,
fedavg_sgd,1.0,10,101,22,16,0.452017916027196,0.060134358935028824,False,
fedavg_sgd,1.0,10,101,22,17,0.4380907047437884,0.06133523863452324,False,
fedavg_sgd,1.0,10,101,22,18,0.4351215063894021,0.06037105118778888,False,
fedavg_sgd,1.0,10,101,22,19,0.45178254552060515,0.059079794116281066,False,
fedavg_sgd,1.0,10,101,22,20,0.5100297180667569,0.060159631675237885,False,
fedavg_sgd,1.0,10,101,22,21,0.4428643003759547,0.062328926678381504,False,
fedavg_sgd,1.0,10,101,22,22,0.5316493975753425,0.056931674772742955,False,
fedavg_sgd,1.0,10,101,22,23,0.4340344687996987,0.06500291665396672,False,
fedavg_sgd,1.0,10,101,22,24,0.5374396024814134,0.05910087337839801,False,
fedavg_sgd,1.0,10,101,22,25,0.4553066958041561,0.0619446922720138,False,
fedavg_sgd,1.0,10,101,22,26,0.5109420805686796,0.05836579506454374,False,
fedavg_sgd,1.0,10,101,22,27,0.4658364608570986,0.06010173011672226,False,
fedavg_sgd,1.0,10,101,22,28,0.4887806041733668,0.056365173769013885,False,
fedavg_sgd,1.0,10,101,22,29,0.5066744818175423,0.059438576189371595,False,
fedavg_sgd,1.0,10,101,22,30,0.501649803172841,0.0600189589912065,False,
fedavg_sgd,1.0,10,101,22,31,0.47904087355001906,0.060944509275765855,False,
fedavg_sgd,1.0,10,101,22,32,0.499392565235157,0.06001332853218352,False,
fedavg_sgd,1.0,10,101,22,33,0.5186496719389984,0.059708588410670685,False,
fedavg_sgd,1.0,10,101,22,34,0.5171037183720921,0.05617886625962866,False,
fedavg_sgd,1.0,10,101,22,35,0.5294161339745319,0.05831557525177214,False,
fedavg_sgd,1.0,10,101,22,36,0.5036492064758322,0.058670109206504215,False,
fedavg_sgd,1.0,10,101,22,37,0.5578743006151515,0.05614061592651048,False,
fedavg_sgd,1.0,10,101,22,38,0.5162254045035242,0.058379983418896934,False,
fedavg_sgd,1.0,10,101,22,39,0.5457540358132912,0.05771392680331743,False,
fedavg_sgd,1.0,10,101,22,40,0.49908478173193394,0.058595629461564144,False,
fedavg_sgd,1.0,10,101,22,41,0.6052220118678355,0.05997025771404052,False,
fedavg_sgd,1.0,10,101,22,42,0.46968362275515596,0.060023465318298753,False,
fedavg_sgd,1.0,10,101,22,43,0.619339893047137,0.057101591482281625,False,
fedavg_sgd,1.0,10,101,22,44,0.4927874854992205,0.06097426665921239,False,
fedavg_sgd,1.0,10,101,22,45,0.6047468058400997,0.058685407996644075,False,
fedavg_sgd,1.0,10,101,33,1,0.21092081731873927,0.12116508100204547,False,
fedavg_sgd,1.0,10,101,33,2,0.3034352293181927,0.11764508662343508,False,
fedavg_sgd,1.0,10,101,33,3,0.3159051660391158,0.10510843918564927,False,
fedavg_sgd,1.0,10,101,33,4,0.32965500783021173,0.09442898282958476,False,
fedavg_sgd,1.0,10,101,33,5,0.35270946778198753,0.08587598730610656,False,
fedavg_sgd,1.0,10,101,33,6,0.35839382247316137,0.0779596060236749,False,
fedavg_sgd,1.0,10,101,33,7,0.3997488379284996,0.07534277219518798,False,
fedavg_sgd,1.0,10,101,33,8,0.3774434268119685,0.07080340927610411,False,
fedavg_sgd,1.0,10,101,33,9,0.3895133042025761,0.0712603489676888,False,
fedavg_sgd,1.0,10,101,33,10,0.439204363109399,0.066834388732378,False,
fedavg_sgd,1.0,10,101,33,11,0.4373685127734718,0.06891690939489538,False,
fedavg_sgd,1.0,10,101,33,12,0.4153953874195133,0.062467819565351905,False,
fedavg_sgd,1.0,10,101,33,13,0.41557533838152455,0.06323394729030989,False,
fedavg_sgd,1.0,10,101,33,14,0.422405911167296,0.0589013425915366,False,
