run_id,algorithm,alpha,n_clients,partition_seed,model_seed,round,val_macro_f1,val_loss,per_class_recall_json,per_class_precision_json,per_class_f1_json,per_class_predicted_count_json,elapsed_seconds,diverged,diverged_at
11,fedavg_sgd,0.3,30,101,11,29,0.39152250471958383,0.11131071119994808,"{""DoS"": 0.999869471577436, ""Injection"": 0.9232585596221959, ""Ip Spoofing"": 0.0, ""MITM"": 0.34874416537008224, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9921552898708866, ""Replay"": 0.9889400921658986, ""Unauth"": 0.09370816599732262, ""Video"": 0.0}","{""DoS"": 0.9998042201435718, ""Injection"": 0.3722037125178486, ""Ip Spoofing"": 0.0, ""MITM"": 0.35794676806083653, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9285576280823392, ""Replay"": 0.36646174863387976, ""Unauth"": 0.330188679245283, ""Video"": 0.0}","{""DoS"": 0.9998368447958929, ""Injection"": 0.5305291723202171, ""Ip Spoofing"": 0.0, ""MITM"": 0.35328554809171764, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9593035523847, ""Replay"": 0.5347620234238725, ""Unauth"": 0.145985401459854, ""Video"": 0.0}","{""DoS"": 45970, ""Injection"": 2101, ""Ip Spoofing"": 12, ""MITM"": 13150, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 181153, ""Replay"": 2928, ""Unauth"": 212, ""Video"": 0}",448.9152898788452,False,
11,fedavg_sgd,0.3,30,101,11,30,0.3901758508703954,0.10663686481454601,"{""DoS"": 0.99989122631453, ""Injection"": 0.9811097992916175, ""Ip Spoofing"": 0.026837806301050177, ""MITM"": 0.4566199896273246, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9859856907768623, ""Replay"": 0.9834101382488479, ""Unauth"": 0.0107095046854083, ""Video"": 0.0}","{""DoS"": 0.9997824762899156, ""Injection"": 0.36479367866549606, ""Ip Spoofing"": 0.20535714285714285, ""MITM"": 0.36125439624853456, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9434169907049456, ""Replay"": 0.3775654635527247, ""Unauth"": 0.09195402298850575, ""Video"": 0.0}","{""DoS"": 0.9998368483450983, ""Injection"": 0.53184, ""Ip Spoofing"": 0.047471620227038186, ""MITM"": 0.4033772948915142, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9642317409411303, ""Replay"": 0.5456405011506009, ""Unauth"": 0.019184652278177457, ""Video"": 0.0}","{""DoS"": 45972, ""Injection"": 2278, ""Ip Spoofing"": 112, ""MITM"": 17060, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 177191, ""Replay"": 2826, ""Unauth"": 87, ""Video"": 0}",464.3336248397827,False,
11,fedavg_sgd,0.3,30,101,11,31,0.3842032761146329,0.11131349180126672,"{""DoS"": 0.9994126220984619, ""Injection"": 0.9752066115702479, ""Ip Spoofing"": 0.0, ""MITM"": 0.4154256501444766, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9901675700862919, ""Replay"": 0.9889400921658986, ""Unauth"": 0.01740294511378849, ""Video"": 0.0}","{""DoS"": 0.9997823721436344, ""Injection"": 0.37173717371737175, ""Ip Spoofing"": 0.0, ""MITM"": 0.37083333333333335, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9368752964812903, ""Replay"": 0.36671223513328777, ""Unauth"": 0.11607142857142858, ""Video"": 0.0}","{""DoS"": 0.9995974629285116, ""Injection"": 0.5382860866731835, ""Ip Spoofing"": 0.0, ""MITM"": 0.39186497536429393, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9627845357099843, ""Replay"": 0.5350286711543256, ""Unauth"": 0.030267753201396973, ""Video"": 0.0}","{""DoS"": 45950, ""Injection"": 2222, ""Ip Spoofing"": 11, ""MITM"": 15120, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 179185, ""Replay"": 2926, ""Unauth"": 112, ""Video"": 0}",479.66587495803833,False,
11,fedavg_sgd,0.3,30,101,11,32,0.3632236863748268,0.10846485314601506,"{""DoS"": 0.999651924206496, ""Injection"": 0.9976387249114522, ""Ip Spoofing"": 0.01633605600933489, ""MITM"": 0.27517226050233384, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9927805073698988, ""Replay"": 0.9769585253456221, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9995866869697629, ""Injection"": 0.28978052126200277, ""Ip Spoofing"": 0.15555555555555556, ""MITM"": 0.3108730225161128, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9260245484504547, ""Replay"": 0.3736341205498766, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9996193045237499, ""Injection"": 0.44910975285676324, ""Ip Spoofing"": 0.029567053854276663, ""MITM"": 0.29193523030969976, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9582412952884112, ""Replay"": 0.5405405405405406, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45970, ""Injection"": 2916, ""Ip Spoofing"": 90, ""MITM"": 11947, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 181763, ""Replay"": 2837, ""Unauth"": 3, ""Video"": 0}",495.0351130962372,False,
11,fedavg_sgd,0.3,30,101,11,33,0.4148587470521942,0.10725234378753586,"{""DoS"": 0.999760697891966, ""Injection"": 0.8311688311688312, ""Ip Spoofing"": 0.0, ""MITM"": 0.45276728161813734, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9864870444317304, ""Replay"": 0.9907834101382489, ""Unauth"": 0.2583668005354752, ""Video"": 0.0}","{""DoS"": 0.9998694573778338, ""Injection"": 0.3766720171214553, ""Ip Spoofing"": 0.0, ""MITM"": 0.36110618684630386, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9430557826658171, ""Replay"": 0.36701946056674634, ""Unauth"": 0.3995859213250518, ""Video"": 0.0}","{""DoS"": 0.9998150746771965, ""Injection"": 0.5184094256259205, ""Ip Spoofing"": 0.0, ""MITM"": 0.4017751479289941, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9642826256161896, ""Replay"": 0.5356253114100648, ""Unauth"": 0.31382113821138213, ""Video"": 0.0}","{""DoS"": 45962, ""Injection"": 1869, ""Ip Spoofing"": 11, ""MITM"": 16923, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 177349, ""Replay"": 2929, ""Unauth"": 483, ""Video"": 0}",510.4337069988251,False,
11,fedavg_sgd,0.3,30,101,11,34,0.4273247515446975,0.10477843550993432,"{""DoS"": 0.999390867361368, ""Injection"": 0.9338842975206612, ""Ip Spoofing"": 0.15519253208868145, ""MITM"": 0.5132992516855598, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9829716705693609, ""Replay"": 0.9705069124423963, ""Unauth"": 0.07898259705488621, ""Video"": 0.0}","{""DoS"": 0.9999564659019177, ""Injection"": 0.37774594078319007, ""Ip Spoofing"": 0.3757062146892655, ""MITM"": 0.3654201170947835, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9502939482582639, ""Replay"": 0.40625, ""Unauth"": 0.2744186046511628, ""Video"": 0.0}","{""DoS"": 0.9996735866301084, ""Injection"": 0.5379122747364842, ""Ip Spoofing"": 0.21965317919075145, ""MITM"": 0.42691644071974366, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9663566358955328, ""Replay"": 0.5727495240685341, ""Unauth"": 0.12266112266112267, ""Video"": 0.0}","{""DoS"": 45941, ""Injection"": 2094, ""Ip Spoofing"": 354, ""MITM"": 18959, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 175371, ""Replay"": 2592, ""Unauth"": 215, ""Video"": 0}",525.7531280517578,False,
11,fedavg_sgd,0.3,30,101,11,35,0.40376611492452835,0.11180904339131928,"{""DoS"": 0.9990427915678639, ""Injection"": 0.8665879574970484, ""Ip Spoofing"": 0.0, ""MITM"": 0.37082314588427057, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.991606749989678, ""Replay"": 0.9944700460829493, ""Unauth"": 0.2101740294511379, ""Video"": 0.0}","{""DoS"": 0.999978224893302, ""Injection"": 0.3522072936660269, ""Ip Spoofing"": 0.0, ""MITM"": 0.35526689381033505, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9336206274191846, ""Replay"": 0.3676320272572402, ""Unauth"": 0.3857493857493858, ""Video"": 0.0}","{""DoS"": 0.9995102893645732, ""Injection"": 0.5008529512111907, ""Ip Spoofing"": 0.0, ""MITM"": 0.3628783759289469, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9617404436918642, ""Replay"": 0.53681592039801, ""Unauth"": 0.2720970537261698, ""Video"": 0.0}","{""DoS"": 45924, ""Injection"": 2084, ""Ip Spoofing"": 17, ""MITM"": 14088, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 180071, ""Replay"": 2935, ""Unauth"": 407, ""Video"": 0}",541.1235690116882,False,
11,fedavg_sgd,0.3,30,101,11,36,0.4272684332384179,0.10527482624015287,"{""DoS"": 0.999956490525812, ""Injection"": 0.9185360094451004, ""Ip Spoofing"": 0.17736289381563594, ""MITM"": 0.37482403497073424, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9917188172772368, ""Replay"": 0.9695852534562212, ""Unauth"": 0.10575635876840696, ""Video"": 0.0}","{""DoS"": 0.9999782447896272, ""Injection"": 0.3795121951219512, ""Ip Spoofing"": 0.3627684964200477, ""MITM"": 0.3532327887166597, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9340269869398321, ""Replay"": 0.4166336633663366, ""Unauth"": 0.341991341991342, ""Video"": 0.0}","{""DoS"": 0.9999673675394037, ""Injection"": 0.5371073524335519, ""Ip Spoofing"": 0.23824451410658307, ""MITM"": 0.3637082569466911, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9620087311259491, ""Replay"": 0.582825484764543, ""Unauth"": 0.16155419222903886, ""Video"": 0.0}","{""DoS"": 45966, ""Injection"": 2050, ""Ip Spoofing"": 419, ""MITM"": 14322, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 180013, ""Replay"": 2525, ""Unauth"": 231, ""Video"": 0}",556.5272488594055,False,
11,fedavg_sgd,0.3,30,101,11,37,0.39174415148711034,0.11006584003131364,"{""DoS"": 0.999869471577436, ""Injection"": 0.9527744982290437, ""Ip Spoofing"": 0.0, ""MITM"": 0.45069274653626734, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9880677830141382, ""Replay"": 0.9944700460829493, ""Unauth"": 0.04685408299866131, ""Video"": 0.0}","{""DoS"": 0.9999564867393338, ""Injection"": 0.3769266697804764, ""Ip Spoofing"": 0.0, ""MITM"": 0.3675972927241963, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9422345715121381, ""Replay"": 0.3681337427499147, ""Unauth"": 0.24647887323943662, ""Video"": 0.0}","{""DoS"": 0.9999129772653106, ""Injection"": 0.5401606425702812, ""Ip Spoofing"": 0.0, ""MITM"": 0.40492594441670826, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9646070440418163, ""Replay"": 0.5373505976095617, ""Unauth"": 0.07874015748031496, ""Video"": 0.0}","{""DoS"": 45963, ""Injection"": 2141, ""Ip Spoofing"": 13, ""MITM"": 16548, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 177788, ""Replay"": 2931, ""Unauth"": 142, ""Video"": 0}",571.932776927948,False,
11,fedavg_sgd,0.3,30,101,11,38,0.430794407467993,0.10540948159677054,"{""DoS"": 0.999738943154872, ""Injection"": 0.9055489964580874, ""Ip Spoofing"": 0.1866977829638273, ""MITM"": 0.37586130251166927, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9923381364979562, ""Replay"": 0.9631336405529954, ""Unauth"": 0.12182061579651941, ""Video"": 0.0}","{""DoS"": 0.9999782400557055, ""Injection"": 0.3825436408977556, ""Ip Spoofing"": 0.34934497816593885, ""MITM"": 0.3632132884656691, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9326621911535625, ""Replay"": 0.4208618606524366, ""Unauth"": 0.33955223880597013, ""Video"": 0.0}","{""DoS"": 0.9998585772875124, ""Injection"": 0.5378681626928471, ""Ip Spoofing"": 0.24334600760456274, ""MITM"": 0.36942907078357123, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9615751721772926, ""Replay"": 0.5857623318385651, ""Unauth"": 0.1793103448275862, ""Video"": 0.0}","{""DoS"": 45956, ""Injection"": 2005, ""Ip Spoofing"": 458, ""MITM"": 13967, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 180389, ""Replay"": 2483, ""Unauth"": 268, ""Video"": 0}",587.2445011138916,False,
11,fedavg_sgd,0.3,30,101,11,39,0.37484619353627635,0.10987964593037422,"{""DoS"": 0.9990210368307699, ""Injection"": 0.9964580873671782, ""Ip Spoofing"": 0.0, ""MITM"": 0.4463954952952508, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9866639927805073, ""Replay"": 0.9944700460829493, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999782244191364, ""Injection"": 0.31155407899593945, ""Ip Spoofing"": 0.0, ""MITM"": 0.3561506177218183, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9451755253329416, ""Replay"": 0.36851092896174864, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9994994014582653, ""Injection"": 0.4746906636670416, ""Ip Spoofing"": 0.0, ""MITM"": 0.39619911882685604, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9654742528656024, ""Replay"": 0.5377523050087216, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45923, ""Injection"": 2709, ""Ip Spoofing"": 20, ""MITM"": 16917, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 176983, ""Replay"": 2928, ""Unauth"": 46, ""Video"": 0}",602.5678369998932,False,
11,fedavg_sgd,0.3,30,101,11,40,0.41180357729477335,0.1040269117467868,"{""DoS"": 0.9996736789435899, ""Injection"": 0.9752066115702479, ""Ip Spoofing"": 0.22870478413068845, ""MITM"": 0.3145143365192265, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.992627152134292, ""Replay"": 0.9576036866359448, ""Unauth"": 0.04551539491298527, ""Video"": 0.0}","{""DoS"": 0.9999129602228218, ""Injection"": 0.3141879041460631, ""Ip Spoofing"": 0.327212020033389, ""MITM"": 0.33854374352021693, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9283279274508506, ""Replay"": 0.4365546218487395, ""Unauth"": 0.2446043165467626, ""Video"": 0.0}","{""DoS"": 0.9997933052663642, ""Injection"": 0.475258918296893, ""Ip Spoofing"": 0.2692307692307692, ""MITM"": 0.32608695652173914, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9594014109598803, ""Replay"": 0.5997113997113998, ""Unauth"": 0.07674943566591422, ""Video"": 0.0}","{""DoS"": 45956, ""Injection"": 2629, ""Ip Spoofing"": 599, ""MITM"": 12539, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 181284, ""Replay"": 2380, ""Unauth"": 139, ""Video"": 0}",617.9722697734833,False,
11,fedavg_sgd,0.3,30,101,11,41,0.3814398957098494,0.11328545430603415,"{""DoS"": 0.999869471577436, ""Injection"": 0.9799291617473436, ""Ip Spoofing"": 0.0, ""MITM"": 0.4459509520634215, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9899080458414189, ""Replay"": 0.9944700460829493, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999782428963057, ""Injection"": 0.35837651122625214, ""Ip Spoofing"": 0.0, ""MITM"": 0.3723016020288242, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9421823509928198, ""Replay"": 0.36775732788002724, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999238542788457, ""Injection"": 0.5248182105595953, ""Ip Spoofing"": 0.0, ""MITM"": 0.40581175836030203, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9654557482670348, ""Replay"": 0.5369494899228664, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45962, ""Injection"": 2316, ""Ip Spoofing"": 11, ""MITM"": 16167, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 178129, ""Replay"": 2934, ""Unauth"": 7, ""Video"": 0}",633.3870229721069,False,
11,fedavg_sgd,0.3,30,101,11,42,0.3986599820388253,0.10348484667428685,"{""DoS"": 0.999847716840342, ""Injection"": 0.9976387249114522, ""Ip Spoofing"": 0.19019836639439908, ""MITM"": 0.29139808846410314, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.993470605930129, ""Replay"": 0.9612903225806452, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999564857926113, ""Injection"": 0.3251250480954213, ""Ip Spoofing"": 0.3468085106382979, ""MITM"": 0.32560642437287857, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9257921785252975, ""Replay"": 0.4214141414141414, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999020983585158, ""Injection"": 0.4904236796285548, ""Ip Spoofing"": 0.24566691785983422, ""MITM"": 0.30755395683453235, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9584381294882154, ""Replay"": 0.5859550561797753, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45962, ""Injection"": 2599, ""Ip Spoofing"": 470, ""MITM"": 12079, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 181935, ""Replay"": 2475, ""Unauth"": 6, ""Video"": 0}",648.7166910171509,False,
11,fedavg_sgd,0.3,30,101,11,43,0.3826612316221041,0.10716477284376291,"{""DoS"": 0.999499641046838, ""Injection"": 0.9881936245572609, ""Ip Spoofing"": 0.0, ""MITM"": 0.46247314217974367, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9881739520234044, ""Replay"": 0.9944700460829493, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999782348460116, ""Injection"": 0.3598452278589854, ""Ip Spoofing"": 0.0, ""MITM"": 0.37455745574557453, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9431156095721146, ""Replay"": 0.3683851143735063, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9997388806684655, ""Injection"": 0.5275764260951781, ""Ip Spoofing"": 0.0, ""MITM"": 0.41389828260725414, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9651191594034253, ""Replay"": 0.5376183358246138, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45945, ""Injection"": 2326, ""Ip Spoofing"": 13, ""MITM"": 16665, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 177641, ""Replay"": 2929, ""Unauth"": 7, ""Video"": 0}",664.0623428821564,False,
11,fedavg_sgd,0.3,30,101,11,44,0.4119476299113652,0.10085106894599237,"{""DoS"": 0.999847716840342, ""Injection"": 0.987012987012987, ""Ip Spoofing"": 0.19603267211201866, ""MITM"": 0.38564125361191376, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9923027468282009, ""Replay"": 0.9612903225806452, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999564857926113, ""Injection"": 0.3611231101511879, ""Ip Spoofing"": 0.35517970401691334, ""MITM"": 0.3687566418703507, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.933674460421673, ""Replay"": 0.4226094003241491, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999020983585158, ""Injection"": 0.5287792536369387, ""Ip Spoofing"": 0.25263157894736843, ""MITM"": 0.37700999565406346, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9620962576630981, ""Replay"": 0.5871094849423023, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45962, ""Injection"": 2315, ""Ip Spoofing"": 473, ""MITM"": 14115, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 180187, ""Replay"": 2468, ""Unauth"": 6, ""Video"": 0}",679.6623618602753,False,
11,fedavg_sgd,0.3,30,101,11,45,0.3841949488402975,0.1124224501010379,"{""DoS"": 0.999847716840342, ""Injection"": 0.9799291617473436, ""Ip Spoofing"": 0.0, ""MITM"": 0.4827739497666148, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9884216797116921, ""Replay"": 0.9944700460829493, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999564857926113, ""Injection"": 0.36403508771929827, ""Ip Spoofing"": 0.0, ""MITM"": 0.37606048363825245, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9467202232654837, ""Replay"": 0.36788271394476646, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999020983585158, ""Injection"": 0.5308602494403581, ""Ip Spoofing"": 0.0, ""MITM"": 0.4227874383597197, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9671216274707835, ""Replay"": 0.5370831259333001, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 45962, ""Injection"": 2280, ""Ip Spoofing"": 12, ""MITM"": 17327, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 177009, ""Replay"": 2933, ""Unauth"": 3, ""Video"": 0}",695.1772170066833,False,
12,fednova_sgd,0.3,30,101,11,1,0.20562679983994359,0.21307150282253226,"{""DoS"": 0.9568821110796876, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.999604815354398, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.893604485799033, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.863324231803733, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9241614052043828, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9264797933551094, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 49222, ""Injection"": 0, ""Ip Spoofing"": 0, ""MITM"": 0, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 196304, ""Replay"": 0, ""Unauth"": 0, ""Video"": 0}",15.376579999923706,False,
12,fednova_sgd,0.3,30,101,11,2,0.09573427511842827,0.12064068275638662,"{""DoS"": 0.5202862923401571, ""Injection"": 0.0, ""Ip Spoofing"": 1.0, ""MITM"": 0.8981995999110913, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.0, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.9999581887360455, ""Injection"": 0.0, ""Ip Spoofing"": 0.030937511281181183, ""MITM"": 0.06265666751084074, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.0, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 0.6844485146814722, ""Injection"": 0.0, ""Ip Spoofing"": 0.06001820855802227, ""MITM"": 0.11714175282636004, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.0, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.0}","{""DoS"": 23917, ""Injection"": 0, ""Ip Spoofing"": 27701, ""MITM"": 193483, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 0, ""Replay"": 367, ""Unauth"": 4, ""Video"": 54}",30.701224088668823,False,
12,fednova_sgd,0.3,30,101,11,3,0.3211787024488461,0.1460319225154364,"{""DoS"": 0.9984989231405138, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.014225383418537452, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9995930187978129, ""Replay"": 0.7788018433179723, ""Unauth"": 0.9611780455153949, ""Video"": 0.0}","{""DoS"": 0.9809360974567215, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.758893280632411, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.875064543445484, ""Replay"": 0.37142857142857144, ""Unauth"": 0.2826771653543307, ""Video"": 0.0}","{""DoS"": 0.9896395959334605, ""Injection"": 0.0, ""Ip Spoofing"": 0.0, ""MITM"": 0.027927272727272728, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9331927347615285, ""Replay"": 0.5029761904761905, ""Unauth"": 0.4368725281411622, ""Video"": 0.0}","{""DoS"": 46790, ""Injection"": 0, ""Ip Spoofing"": 0, ""MITM"": 253, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 193668, ""Replay"": 2275, ""Unauth"": 2540, ""Video"": 0}",46.0800039768219,False,
12,fednova_sgd,0.3,30,101,11,4,0.370436292122779,0.08339269550581124,"{""DoS"": 0.9986294515630778, ""Injection"": 0.0, ""Ip Spoofing"": 0.17852975495915985, ""MITM"": 0.24435059642883603, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9583109690281407, ""Replay"": 0.8691244239631336, ""Unauth"": 0.5435073627844712, ""Video"": 0.05411255411255411}","{""DoS"": 0.9937651541392449, ""Injection"": 0.0, ""Ip Spoofing"": 0.10647181628392484, ""MITM"": 0.4643762320473106, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9043259008582784, ""Replay"": 0.28619119878603944, ""Unauth"": 0.3896353166986564, ""Video"": 0.09564449676280165}","{""DoS"": 0.9961913649236646, ""Injection"": 0.0, ""Ip Spoofing"": 0.13339145597210114, ""MITM"": 0.3202097189183941, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9305361065053851, ""Replay"": 0.4305936073059361, ""Unauth"": 0.4538848518725545, ""Video"": 0.06911952360697575}","{""DoS"": 46192, ""Injection"": 0, ""Ip Spoofing"": 1437, ""MITM"": 7102, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 179662, ""Replay"": 3295, ""Unauth"": 1042, ""Video"": 6796}",61.464120864868164,False,
