run_id,algorithm,alpha,n_clients,partition_seed,partition_id,class,recall,zero_recall,n_holders,holder_fraction,hhi,gini,holder_weight_share,class_evaluable
18,fednova_sgd,1.0,30,101,1.0_30_101,Replay,0.9658986175115207,0,4,0.13333333333333333,0.25043120331669394,0.8695922225222792,0.1388111930392787,True
18,fednova_sgd,1.0,30,101,1.0_30_101,Unauth,0.998661311914324,0,4,0.13333333333333333,0.2660099057637519,0.8853903133903134,0.1866847555627076,True
18,fednova_sgd,1.0,30,101,1.0_30_101,Video,0.3628871128871129,0,5,0.16666666666666666,0.2118301710587672,0.853499023371725,0.04352311171180054,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,DoS,0.999499641046838,0,3,0.3,0.4294497776913206,0.7850662343247451,0.5086325334097321,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Injection,0.32231404958677684,0,3,0.3,0.340350556887863,0.7235203094777563,0.21883269879569625,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Ip Spoofing,0.1983663943990665,0,2,0.2,0.8723585023199358,0.8862969874700081,0.3138598646960498,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,MITM,0.030599392457583165,0,3,0.3,0.40737883573807915,0.7749828356613053,0.20773611915975002,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Manipulation,0.0,1,1,0.1,1.0,0.9,0.012267675973735443,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.08196372112838249,False
19,fedavg_sgd,0.1,10,102,0.1_10_102,Regular,0.991919358739184,0,5,0.5,0.4447913336698713,0.7743183552158938,0.6959535319391179,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Replay,0.9935483870967742,0,3,0.3,0.3783965807405648,0.7526600054010262,0.4630458178652188,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Unauth,0.5408299866131191,0,3,0.3,0.43858268682884066,0.783076923076923,0.21029039282422113,True
19,fedavg_sgd,0.1,10,102,0.1_10_102,Video,0.7405927405927406,0,2,0.2,0.7387868447790882,0.8691067065890262,0.33584233824871335,True
20,fednova_sgd,0.1,10,102,0.1_10_102,DoS,0.9998042073661539,0,3,0.3,0.4294497776913206,0.7850662343247451,0.5086325334097321,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Injection,0.07319952774498228,0,3,0.3,0.340350556887863,0.7235203094777563,0.21883269879569625,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Ip Spoofing,0.0,1,2,0.2,0.8723585023199358,0.8862969874700081,0.3138598646960498,True
20,fednova_sgd,0.1,10,102,0.1_10_102,MITM,0.855523449655479,0,3,0.3,0.40737883573807915,0.7749828356613053,0.20773611915975002,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Manipulation,0.0,1,1,0.1,1.0,0.9,0.012267675973735443,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.08196372112838249,False
20,fednova_sgd,0.1,10,102,0.1_10_102,Regular,0.5984747052335423,0,5,0.5,0.4447913336698713,0.7743183552158938,0.6959535319391179,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Replay,1.0,0,3,0.3,0.3783965807405648,0.7526600054010262,0.4630458178652188,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Unauth,0.9531459170013387,0,3,0.3,0.43858268682884066,0.783076923076923,0.21029039282422113,True
20,fednova_sgd,0.1,10,102,0.1_10_102,Video,0.4115884115884116,0,2,0.2,0.7387868447790882,0.8691067065890262,0.33584233824871335,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,DoS,0.999912981051624,0,4,0.26666666666666666,0.27390980370695284,0.7782559741456301,0.5435059033859474,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Injection,0.2550177095631641,0,3,0.2,0.3730630141906326,0.8346615087040619,0.07273726793177318,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Ip Spoofing,0.9906651108518086,0,4,0.26666666666666666,0.27696341315114337,0.7810717142095441,0.32497086211852166,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,MITM,0.9442098244054234,0,5,0.3333333333333333,0.3271569213710702,0.8103473762010348,0.8010094310927472,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Manipulation,0.0,1,4,0.26666666666666666,0.2502406363820241,0.7376589712434184,0.006708921633284065,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.18508577652802957,False
21,fedavg_sgd,0.1,15,102,0.1_15_102,Regular,0.9521826578821642,0,3,0.2,0.624744207262024,0.8976144629992722,0.4138588414982964,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Replay,0.0,1,3,0.2,0.38387257662131613,0.836943019173643,0.017158561235129915,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Unauth,0.0,1,4,0.26666666666666666,0.32134987216012856,0.8117606837606838,0.018627315101189607,True
21,fedavg_sgd,0.1,15,102,0.1_15_102,Video,0.000333000333000333,0,2,0.13333333333333333,0.5021926043152636,0.8710813938536711,0.026209210454104466,True
22,fednova_sgd,0.1,15,102,0.1_15_102,DoS,0.99934735788718,0,4,0.26666666666666666,0.27390980370695284,0.7782559741456301,0.5435059033859474,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Injection,0.0,1,3,0.2,0.3730630141906326,0.8346615087040619,0.07273726793177318,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Ip Spoofing,0.002333722287047841,0,4,0.26666666666666666,0.27696341315114337,0.7810717142095441,0.32497086211852166,True
22,fednova_sgd,0.1,15,102,0.1_15_102,MITM,0.9887382381269911,0,5,0.3333333333333333,0.3271569213710702,0.8103473762010348,0.8010094310927472,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Manipulation,0.15313463514902365,0,4,0.26666666666666666,0.2502406363820241,0.7376589712434184,0.006708921633284065,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.18508577652802957,False
22,fednova_sgd,0.1,15,102,0.1_15_102,Regular,0.8660029137494766,0,3,0.2,0.624744207262024,0.8976144629992722,0.4138588414982964,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Replay,0.9834101382488479,0,3,0.2,0.38387257662131613,0.836943019173643,0.017158561235129915,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Unauth,0.7911646586345381,0,4,0.26666666666666666,0.32134987216012856,0.8117606837606838,0.018627315101189607,True
22,fednova_sgd,0.1,15,102,0.1_15_102,Video,0.04487179487179487,0,2,0.13333333333333333,0.5021926043152636,0.8710813938536711,0.026209210454104466,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,DoS,0.999978245262906,0,9,0.3,0.31830586126763616,0.8974547417288697,0.4659382118782097,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Injection,0.011806375442739079,0,3,0.1,0.41260822555361426,0.9239845261121857,0.0761626549563234,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Ip Spoofing,0.9743290548424738,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.24285412641701262,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,MITM,0.19441357338667853,0,3,0.1,0.5172796280002712,0.9402849842988508,0.1078124869193469,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Manipulation,0.19116135662898254,0,2,0.06666666666666667,0.5000049901894057,0.9334386391251519,0.03261675384001466,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.08114330256608694,False
23,fedavg_sgd,0.1,30,102,0.1_30_102,Regular,0.9896721147097163,0,7,0.23333333333333334,0.26198392568578754,0.8736465451806605,0.40363709594153263,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Replay,0.0,1,4,0.13333333333333333,0.25043120331669394,0.8695922225222792,0.0017222278549775315,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Unauth,0.9772423025435074,0,3,0.1,0.38275555555555557,0.9197606837606838,0.09417093541668799,True
23,fedavg_sgd,0.1,30,102,0.1_30_102,Video,0.7343489843489843,0,4,0.13333333333333333,0.2811618759734052,0.892333927270278,0.19767482961431956,True
24,fednova_sgd,0.1,30,102,0.1_30_102,DoS,1.0,0,9,0.3,0.31830586126763616,0.8974547417288697,0.4659382118782097,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Injection,0.0,1,3,0.1,0.41260822555361426,0.9239845261121857,0.0761626549563234,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Ip Spoofing,0.12485414235705951,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.24285412641701262,True
24,fednova_sgd,0.1,30,102,0.1_30_102,MITM,0.1137289768096614,0,3,0.1,0.5172796280002712,0.9402849842988508,0.1078124869193469,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Manipulation,0.8180883864337102,0,2,0.06666666666666667,0.5000049901894057,0.9334386391251519,0.03261675384001466,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.08114330256608694,False
24,fednova_sgd,0.1,30,102,0.1_30_102,Regular,0.9944851097964504,0,7,0.23333333333333334,0.26198392568578754,0.8736465451806605,0.40363709594153263,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Replay,0.0,1,4,0.13333333333333333,0.25043120331669394,0.8695922225222792,0.0017222278549775315,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Unauth,0.9959839357429718,0,3,0.1,0.38275555555555557,0.9197606837606838,0.09417093541668799,True
24,fednova_sgd,0.1,30,102,0.1_30_102,Video,0.4955044955044955,0,4,0.13333333333333333,0.2811618759734052,0.892333927270278,0.19767482961431956,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,DoS,0.99989122631453,0,3,0.3,0.4050462592739401,0.7731000409863372,0.7041907389441158,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Injection,0.7343565525383707,0,3,0.3,0.3403505568878629,0.7235203094777563,0.6066386000422301,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Ip Spoofing,0.19253208868144692,0,3,0.3,0.36756774217713273,0.7503065849106905,0.2720050304122278,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,MITM,0.0,1,3,0.3,0.49379331358344314,0.8088680540704807,0.04678385691602616,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Manipulation,0.36279547790339156,0,2,0.2,0.500000029527748,0.8000243013365734,0.32572849354594763,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.07159733261647479,False
25,fedavg_sgd,0.3,10,102,0.3_10_102,Regular,0.9384278729038994,0,3,0.3,0.4894725356504092,0.8100520704539143,0.4820321823598847,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Replay,0.7373271889400922,0,3,0.3,0.38026994775240075,0.7540642722117201,0.3973258261624224,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Unauth,0.13654618473895583,0,2,0.2,0.551968675578932,0.8322393162393162,0.32609684473718237,True
25,fedavg_sgd,0.3,10,102,0.3_10_102,Video,0.7037129537129537,0,4,0.4,0.27419165020286795,0.6689854699755691,0.2276638255875713,True
26,fednova_sgd,0.3,10,102,0.3_10_102,DoS,0.99978245262906,0,3,0.3,0.4050462592739401,0.7731000409863372,0.7041907389441158,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Injection,0.706021251475797,0,3,0.3,0.3403505568878629,0.7235203094777563,0.6066386000422301,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Ip Spoofing,0.29171528588098017,0,3,0.3,0.36756774217713273,0.7503065849106905,0.2720050304122278,True
26,fednova_sgd,0.3,10,102,0.3_10_102,MITM,0.0004445432318292954,0,3,0.3,0.49379331358344314,0.8088680540704807,0.04678385691602616,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Manipulation,0.03186022610483042,0,2,0.2,0.500000029527748,0.8000243013365734,0.32572849354594763,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.07159733261647479,False
26,fednova_sgd,0.3,10,102,0.3_10_102,Regular,0.9988439374546569,0,3,0.3,0.4894725356504092,0.8100520704539143,0.4820321823598847,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Replay,0.9400921658986175,0,3,0.3,0.38026994775240075,0.7540642722117201,0.3973258261624224,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Unauth,0.16331994645247658,0,2,0.2,0.551968675578932,0.8322393162393162,0.32609684473718237,True
26,fednova_sgd,0.3,10,102,0.3_10_102,Video,0.25424575424575424,0,4,0.4,0.27419165020286795,0.6689854699755691,0.2276638255875713,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,DoS,0.999825962103248,0,5,0.3333333333333333,0.25074765757868933,0.7556867028611693,0.7840220229363729,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Injection,0.9976387249114522,0,4,0.26666666666666666,0.27420971308209463,0.7791102514506769,0.21850248497527117,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Ip Spoofing,0.0,1,4,0.26666666666666666,0.32095026148185773,0.8119257086999023,0.04901768364771859,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,MITM,0.08890864636585907,0,2,0.13333333333333333,0.616328858666161,0.8988230703719128,0.22389334186618248,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Manipulation,0.16649537512846865,0,3,0.2,0.3751567111403764,0.8342810854597003,0.09739958941864695,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.06611950391652195,False
27,fedavg_sgd,0.3,15,102,0.3_15_102,Regular,0.9985667183749064,0,8,0.5333333333333333,0.19809222275638913,0.6897833073742842,0.904307755559917,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Replay,0.7695852534562212,0,3,0.2,0.38387257662131613,0.836943019173643,0.16832161151785804,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Unauth,0.0,1,2,0.13333333333333333,0.5497876543209876,0.8877037037037037,0.0020984855743069464,True
27,fedavg_sgd,0.3,15,102,0.3_15_102,Video,0.0,1,3,0.2,0.3964690691286019,0.8464544413625036,0.03975355817018755,True
28,fednova_sgd,0.3,15,102,0.3_15_102,DoS,0.999978245262906,0,5,0.3333333333333333,0.25074765757868933,0.7556867028611693,0.7840220229363729,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Injection,0.22195985832349469,0,4,0.26666666666666666,0.27420971308209463,0.7791102514506769,0.21850248497527117,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Ip Spoofing,0.13418903150525088,0,4,0.26666666666666666,0.32095026148185773,0.8119257086999023,0.04901768364771859,True
28,fednova_sgd,0.3,15,102,0.3_15_102,MITM,0.09624360969104245,0,2,0.13333333333333333,0.616328858666161,0.8988230703719128,0.22389334186618248,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Manipulation,0.8139773895169579,0,3,0.2,0.3751567111403764,0.8342810854597003,0.09739958941864695,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.06611950391652195,False
28,fednova_sgd,0.3,15,102,0.3_15_102,Regular,0.9989972926902637,0,8,0.5333333333333333,0.19809222275638913,0.6897833073742842,0.904307755559917,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Replay,0.0,1,3,0.2,0.38387257662131613,0.836943019173643,0.16832161151785804,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Unauth,0.6331994645247657,0,2,0.13333333333333333,0.5497876543209876,0.8877037037037037,0.0020984855743069464,True
28,fednova_sgd,0.3,15,102,0.3_15_102,Video,0.1665001665001665,0,3,0.2,0.3964690691286019,0.8464544413625036,0.03975355817018755,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,DoS,0.999912981051624,0,9,0.3,0.28575069387348573,0.8888941159368204,0.5565163279106953,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Injection,0.0,1,4,0.13333333333333333,0.29495130738638703,0.8962088974854933,0.05061712777228455,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Ip Spoofing,0.009334889148191364,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.04687222399473146,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,MITM,0.4589908868637475,0,7,0.23333333333333334,0.3017089060273916,0.8930697341122004,0.28429177507136805,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Manipulation,0.9373072970195272,0,4,0.13333333333333333,0.2502406363820241,0.8688294856217093,0.08058938050957108,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.07064901433500052,False
29,fedavg_sgd,0.3,30,102,0.3_30_102,Regular,0.972154228180794,0,8,0.26666666666666666,0.21796569431762192,0.8365095958631159,0.4229076303577192,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Replay,0.0,1,4,0.13333333333333333,0.25043120331669394,0.8695922225222792,0.07424043844953915,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Unauth,0.9959839357429718,0,4,0.13333333333333333,0.2660099057637519,0.8853903133903134,0.10473126641185942,True
29,fedavg_sgd,0.3,30,102,0.3_30_102,Video,0.5439560439560439,0,4,0.13333333333333333,0.28331498902346364,0.8930539992774787,0.3064807485342692,True
30,fednova_sgd,0.3,30,102,0.3_30_102,DoS,0.9998042073661539,0,9,0.3,0.28575069387348573,0.8888941159368204,0.5565163279106953,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Injection,0.6682408500590319,0,4,0.13333333333333333,0.29495130738638703,0.8962088974854933,0.05061712777228455,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Ip Spoofing,0.044340723453908985,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.04687222399473146,True
30,fednova_sgd,0.3,30,102,0.3_30_102,MITM,0.8252945098910869,0,7,0.23333333333333334,0.3017089060273916,0.8930697341122004,0.28429177507136805,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Manipulation,0.9588900308324769,0,4,0.13333333333333333,0.2502406363820241,0.8688294856217093,0.08058938050957108,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.07064901433500052,False
30,fednova_sgd,0.3,30,102,0.3_30_102,Regular,0.8922856418211524,0,8,0.26666666666666666,0.21796569431762192,0.8365095958631159,0.4229076303577192,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Replay,0.008294930875576038,0,4,0.13333333333333333,0.25043120331669394,0.8695922225222792,0.07424043844953915,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Unauth,0.18340026773761714,0,4,0.13333333333333333,0.2660099057637519,0.8853903133903134,0.10473126641185942,True
30,fednova_sgd,0.3,30,102,0.3_30_102,Video,0.5077422577422578,0,4,0.13333333333333333,0.28331498902346364,0.8930539992774787,0.3064807485342692,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,DoS,0.9999347357887179,0,4,0.4,0.3656011364652428,0.747700222295356,0.6389121175449579,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Injection,0.9763872491145218,0,4,0.4,0.30730168469334695,0.7013152804642167,0.3636742473217799,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Ip Spoofing,0.11785297549591599,0,5,0.5,0.3109597504648365,0.6985870434550787,0.39585567702669894,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,MITM,0.7466103578573017,0,4,0.4,0.3940883154867553,0.7620549934156472,0.6308702482928875,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Manipulation,0.03699897225077081,0,3,0.3,0.3750839547693957,0.7516646415552856,0.217048613985625,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.09353794807922527,False
31,fedavg_sgd,1.0,10,102,1.0_10_102,Regular,0.9784712842321326,0,9,0.9,0.15794987759053136,0.4237825909123404,0.8990936328264164,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Replay,0.9953917050691244,0,4,0.4,0.25043120331669394,0.6087766675668377,0.4555881015123793,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Unauth,0.0,1,4,0.4,0.3456641683103221,0.7352820512820513,0.29905047248481714,True
31,fedavg_sgd,1.0,10,102,1.0_10_102,Video,0.5323010323010323,0,4,0.4,0.32864021578132724,0.7018993736108305,0.4564038691757956,True
32,fednova_sgd,1.0,10,102,1.0_10_102,DoS,0.999760697891966,0,4,0.4,0.3656011364652428,0.747700222295356,0.6389121175449579,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Injection,0.9976387249114522,0,4,0.4,0.30730168469334695,0.7013152804642167,0.3636742473217799,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Ip Spoofing,0.7199533255542591,0,5,0.5,0.3109597504648365,0.6985870434550787,0.39585567702669894,True
32,fednova_sgd,1.0,10,102,1.0_10_102,MITM,0.21404756612580572,0,4,0.4,0.3940883154867553,0.7620549934156472,0.6308702482928875,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Manipulation,0.0,1,3,0.3,0.3750839547693957,0.7516646415552856,0.217048613985625,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Password Cracking,0.0,1,1,0.1,1.0,0.9,0.09353794807922527,False
32,fednova_sgd,1.0,10,102,1.0_10_102,Regular,0.9940132475330451,0,9,0.9,0.15794987759053136,0.4237825909123404,0.8990936328264164,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Replay,0.8682027649769585,0,4,0.4,0.25043120331669394,0.6087766675668377,0.4555881015123793,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Unauth,0.0,1,4,0.4,0.3456641683103221,0.7352820512820513,0.29905047248481714,True
32,fednova_sgd,1.0,10,102,1.0_10_102,Video,0.6087246087246088,0,4,0.4,0.32864021578132724,0.7018993736108305,0.4564038691757956,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,DoS,0.9995649052581199,0,7,0.4666666666666667,0.25244846220388384,0.7380515404872999,0.670347543069649,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Injection,0.6871310507674144,0,3,0.2,0.4531408325819619,0.8611734364925854,0.29464514106641393,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Ip Spoofing,0.0,1,4,0.26666666666666666,0.4746605561719577,0.8633608815426997,0.1951010221745557,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,MITM,0.3984589167963251,0,7,0.4666666666666667,0.20162882698458365,0.6990879451941727,0.5306266342095937,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Manipulation,0.0,1,3,0.2,0.3751567111403764,0.8342810854597003,0.19013107163221435,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.07176057916713563,False
33,fedavg_sgd,1.0,15,102,1.0_15_102,Regular,0.9867288738417256,0,11,0.7333333333333333,0.12883112740848582,0.5161638736761179,0.6283285320553903,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Replay,0.9944700460829493,0,4,0.26666666666666666,0.25043120331669394,0.7391844450445585,0.29082489272701734,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Unauth,0.16331994645247658,0,4,0.26666666666666666,0.2521532909635473,0.7466210826210826,0.24693854581274924,True
33,fedavg_sgd,1.0,15,102,1.0_15_102,Video,0.5396270396270396,0,5,0.3333333333333333,0.21183017105876717,0.7069980467434499,0.3746819947891329,True
34,fednova_sgd,1.0,15,102,1.0_15_102,DoS,0.999608414732308,0,7,0.4666666666666667,0.25244846220388384,0.7380515404872999,0.670347543069649,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Injection,0.8146399055489965,0,3,0.2,0.4531408325819619,0.8611734364925854,0.29464514106641393,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Ip Spoofing,0.011668611435239206,0,4,0.26666666666666666,0.4746605561719577,0.8633608815426997,0.1951010221745557,True
34,fednova_sgd,1.0,15,102,1.0_15_102,MITM,0.4021634437282359,0,7,0.4666666666666667,0.20162882698458365,0.6990879451941727,0.5306266342095937,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Manipulation,0.0,1,3,0.2,0.3751567111403764,0.8342810854597003,0.19013107163221435,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Password Cracking,0.0,1,1,0.06666666666666667,1.0,0.9333333333333333,0.07176057916713563,False
34,fednova_sgd,1.0,15,102,1.0_15_102,Regular,0.9877374794297544,0,11,0.7333333333333333,0.12883112740848582,0.5161638736761179,0.6283285320553903,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Replay,0.9944700460829493,0,4,0.26666666666666666,0.25043120331669394,0.7391844450445585,0.29082489272701734,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Unauth,0.041499330655957165,0,4,0.26666666666666666,0.2521532909635473,0.7466210826210826,0.24693854581274924,True
34,fednova_sgd,1.0,15,102,1.0_15_102,Video,0.5426240426240426,0,5,0.3333333333333333,0.21183017105876717,0.7069980467434499,0.3746819947891329,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,DoS,0.9996954336806839,0,10,0.3333333333333333,0.16898363673617375,0.8210504212708994,0.5393489299676949,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Injection,0.9775678866587958,0,4,0.13333333333333333,0.28721047255966387,0.8933462282398453,0.13148184149550585,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Ip Spoofing,0.9953325554259043,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.2280047364754186,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,MITM,0.3331851522560569,0,7,0.23333333333333334,0.19743516355061153,0.8452579528102617,0.1988347637947986,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Manipulation,0.0,1,4,0.13333333333333333,0.2502406363820241,0.8688294856217093,0.05229098627891813,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.06611950391652195,False
35,fedavg_sgd,1.0,30,102,1.0_30_102,Regular,0.9905391616187235,0,17,0.5666666666666667,0.08926359586679522,0.6440342432868805,0.667684438371404,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Replay,0.17695852534562212,0,3,0.1,0.36712837442894874,0.915536952020884,0.07018531971674165,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Unauth,0.0,1,4,0.13333333333333333,0.3026608809993425,0.8986780626780626,0.04602483021893641,True
35,fedavg_sgd,1.0,30,102,1.0_30_102,Video,0.000666000666000666,0,3,0.1,0.5051916432684074,0.9344777334876345,0.06868586991807907,True
36,fednova_sgd,1.0,30,102,1.0_30_102,DoS,0.99978245262906,0,10,0.3333333333333333,0.16898363673617375,0.8210504212708994,0.5393489299676949,True
36,fednova_sgd,1.0,30,102,1.0_30_102,Injection,0.0011806375442739079,0,4,0.13333333333333333,0.28721047255966387,0.8933462282398453,0.13148184149550585,True
36,fednova_sgd,1.0,30,102,1.0_30_102,Ip Spoofing,0.7386231038506418,0,7,0.23333333333333334,0.176893519765919,0.8306229449924465,0.2280047364754186,True
36,fednova_sgd,1.0,30,102,1.0_30_102,MITM,0.5112247166036897,0,7,0.23333333333333334,0.19743516355061153,0.8452579528102617,0.1988347637947986,True
36,fednova_sgd,1.0,30,102,1.0_30_102,Manipulation,0.5210688591983555,0,4,0.13333333333333333,0.2502406363820241,0.8688294856217093,0.05229098627891813,True
36,fednova_sgd,1.0,30,102,1.0_30_102,Password Cracking,0.0,1,1,0.03333333333333333,1.0,0.9666666666666667,0.06611950391652195,False
