algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
fednova_sgd,lr=0.2,11,5,0.3733543644339274,0.0840502577531341,0,1583,0.0,0.7382488479262673,106.66131210327148
fednova_sgd,lr=0.2,11,6,0.4195218254507644,0.06334258689872241,0,1266,0.0,0.6,126.02806615829468
fednova_sgd,lr=0.2,11,7,0.3572446198075505,0.0759213525799788,0,2079,0.0,0.8755760368663594,145.14283204078674
fednova_sgd,lr=0.2,11,8,0.4185972548259047,0.058466631777599545,0,2219,0.0,0.9207373271889401,165.50580620765686
fednova_sgd,lr=0.2,11,9,0.3914049552953642,0.06692814296525755,0,2198,0.0,0.9152073732718894,186.57782196998596
fednova_sgd,lr=0.2,11,10,0.42752902685893085,0.05537371264547884,49,2260,0.046248715313463515,0.9290322580645162,208.20460295677185
fednova_sgd,lr=0.2,11,11,0.40650808831666707,0.06468798492346134,0,2155,0.0,0.9345622119815669,228.90801906585693
fednova_sgd,lr=0.2,11,12,0.4178446942013416,0.05543238013764206,12,2363,0.011305241521068859,0.9520737327188941,250.41100406646729
fednova_sgd,lr=0.2,11,13,0.40971067616597795,0.06045113657688696,9,2165,0.007194244604316547,0.9400921658986175,270.7149178981781
fednova_sgd,lr=0.2,11,14,0.41730057235866774,0.05602879885638906,0,2428,0.0,0.9612903225806452,292.4696671962738
fednova_sgd,lr=0.2,11,15,0.4286423262869374,0.05801571794341925,40,2278,0.03699897225077081,0.9520737327188941,313.5222668647766
fednova_sgd,lr=0.3,11,1,0.20579203404094493,0.18381434017947332,0,0,0.0,0.0,21.14673399925232
fednova_sgd,lr=0.3,11,2,0.29141581611256817,0.0832433820292268,0,2,0.0,0.0,42.0508189201355
fednova_sgd,lr=0.3,11,3,0.302425306472188,0.13132051032693792,0,0,0.0,0.0,63.327632904052734
fednova_sgd,lr=0.3,11,4,0.4060427590385334,0.07170661400258044,0,2119,0.0,0.7944700460829494,84.71543097496033
fednova_sgd,lr=0.3,11,5,0.3508682484771655,0.09725679167636556,593,1189,0.2528263103802672,0.40829493087557606,105.24651598930359
fednova_sgd,lr=0.3,11,6,0.3877871603269905,0.06719185877502612,0,13,0.0,0.0027649769585253456,126.43625497817993
fednova_sgd,lr=0.3,11,7,0.35186573724080233,0.08329737394549627,4,2236,0.003083247687564234,0.9170506912442397,147.91081190109253
fednova_sgd,lr=0.3,11,8,0.4716860081662326,0.05328225844359671,0,1818,0.0,0.8202764976958525,168.9435920715332
fednova_sgd,lr=0.3,11,9,0.3944308156489335,0.07498085074662718,23,2326,0.023638232271325797,0.9465437788018434,190.0743179321289
fednova_sgd,lr=0.3,11,10,0.4227404864732597,0.05163477172371454,0,2381,0.0,0.9511520737327189,211.6766369342804
fednova_sgd,lr=0.3,11,11,0.4113794239809714,0.07121291462505513,46,2267,0.044193216855087356,0.9428571428571428,232.8016278743744
fednova_sgd,lr=0.3,11,12,0.4499589969649686,0.04908887290954771,1,2538,0.0,0.9778801843317972,253.750305891037
fednova_sgd,lr=0.3,11,13,0.415100965277973,0.06936739607509824,122,2176,0.06166495375128469,0.8930875576036866,274.77906489372253
fednova_sgd,lr=0.3,11,14,0.45067450147244503,0.0500611903566792,0,2493,0.0,0.9723502304147466,295.9038119316101
fednova_sgd,lr=0.3,11,15,0.46194999565408573,0.061966271566383894,357,2065,0.1408016443987667,0.7695852534562212,317.42218494415283
