algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
scaffold_uniform,lr=0.03,11,2,0.2302732332116686,0.10361938678230635,0,13,0.0,0.0,34.14268112182617
scaffold_uniform,lr=0.03,11,3,0.32477492050142803,0.09000317062610734,0,2321,0.0,0.8691244239631336,50.991172075271606
scaffold_uniform,lr=0.03,11,4,0.32794954495779205,0.08169189489574417,0,2243,0.0,0.8783410138248848,67.85483908653259
scaffold_uniform,lr=0.03,11,5,0.34063868389937146,0.0756952673597109,0,2137,0.0,0.8691244239631336,85.11097121238708
scaffold_uniform,lr=0.03,11,6,0.3408818474176283,0.07197010766195268,0,2149,0.0,0.8774193548387097,101.90135908126831
scaffold_uniform,lr=0.03,11,7,0.35518101806185337,0.06954433589725338,0,2154,0.0,0.8820276497695853,119.017098903656
scaffold_uniform,lr=0.03,11,8,0.3552794220689315,0.06696434407397212,0,2204,0.0,0.8921658986175115,135.9421591758728
scaffold_uniform,lr=0.03,11,9,0.33953297795293574,0.06421155581074192,0,2235,0.0,0.9050691244239631,152.76844716072083
scaffold_uniform,lr=0.03,11,10,0.3421957371169559,0.061851223529292614,0,2338,0.0,0.9188940092165898,170.0256471633911
scaffold_uniform,lr=0.03,11,11,0.359189978383921,0.05978458593243661,4,2562,0.0041109969167523125,0.9317972350230415,187.02632212638855
scaffold_uniform,lr=0.03,11,12,0.3631957310087043,0.05769887141949587,42,2603,0.03494347379239465,0.9483870967741935,204.0078420639038
scaffold_uniform,lr=0.03,11,13,0.39952225666666047,0.05622766780151006,111,2791,0.07810894141829394,0.9778801843317972,221.40722703933716
scaffold_uniform,lr=0.03,11,14,0.39387354949764547,0.054631985414752865,77,2842,0.047276464542651594,0.9815668202764977,238.51233100891113
scaffold_uniform,lr=0.03,11,15,0.36337683749908,0.053160695510761885,0,2933,0.0,0.9944700460829493,255.66573810577393
fednova_sgd,lr=0.003,11,1,0.08675215351938176,0.12200938827676107,0,3269,0.0,0.0,17.488925218582153
fednova_sgd,lr=0.003,11,2,0.14463554260367462,0.1213622000873034,0,0,0.0,0.0,34.81735301017761
fednova_sgd,lr=0.003,11,3,0.16812986409112157,0.12062260904993657,0,0,0.0,0.0,52.0601270198822
fednova_sgd,lr=0.003,11,4,0.17953514861615863,0.11978267375938308,0,0,0.0,0.0,69.13852405548096
fednova_sgd,lr=0.003,11,5,0.23867668101236442,0.11880825712952653,0,0,0.0,0.0,86.35471200942993
fednova_sgd,lr=0.003,11,6,0.24344684687639992,0.11768673245120258,0,0,0.0,0.0,103.68855214118958
fednova_sgd,lr=0.003,11,7,0.24418894351572729,0.11647836105299324,0,0,0.0,0.0,120.91647720336914
fednova_sgd,lr=0.003,11,8,0.24443136220008718,0.11514013113021214,0,0,0.0,0.0,138.03848218917847
fednova_sgd,lr=0.003,11,9,0.24423668064417547,0.11368460399747972,0,0,0.0,0.0,155.2720959186554
fednova_sgd,lr=0.003,11,10,0.24417291814994252,0.11203898263183658,0,0,0.0,0.0,172.4381139278412
fednova_sgd,lr=0.003,11,11,0.2443920292364565,0.11017607490521715,0,0,0.0,0.0,189.7238199710846
fednova_sgd,lr=0.003,11,12,0.24497474509315248,0.10812487023137156,0,0,0.0,0.0,206.89747095108032
fednova_sgd,lr=0.003,11,13,0.24520313820353945,0.10584692059590373,0,0,0.0,0.0,224.3634111881256
fednova_sgd,lr=0.003,11,14,0.2454116575269897,0.10344847784656608,0,0,0.0,0.0,241.8653130531311
fednova_sgd,lr=0.003,11,15,0.24602526710271538,0.10099669079923401,0,0,0.0,0.0,259.2819650173187
fednova_sgd,lr=0.01,11,1,0.1510694326428316,0.11979146097449109,0,0,0.0,0.0,17.342790842056274
fednova_sgd,lr=0.01,11,2,0.24319771805634766,0.11597737875006726,0,0,0.0,0.0,34.73804593086243
fednova_sgd,lr=0.01,11,3,0.2442469638068234,0.11066810830894831,0,0,0.0,0.0,52.44208884239197
fednova_sgd,lr=0.01,11,4,0.24541587909447252,0.10314387731667951,0,0,0.0,0.0,70.03201985359192
fednova_sgd,lr=0.01,11,5,0.24712585006270016,0.09574800176106137,0,0,0.0,0.0,87.6565248966217
fednova_sgd,lr=0.01,11,6,0.25009354720710764,0.0903932164843201,0,52,0.0,0.003686635944700461,105.33056306838989
fednova_sgd,lr=0.01,11,7,0.28369104982954496,0.08654790787576311,0,417,0.0,0.1382488479262673,123.00405812263489
fednova_sgd,lr=0.01,11,8,0.3054080108554282,0.08316956825433779,0,700,0.0,0.2313364055299539,140.68023800849915
fednova_sgd,lr=0.01,11,9,0.3061509724701244,0.08084243063627107,0,732,0.0,0.2423963133640553,158.2743468284607
fednova_sgd,lr=0.01,11,10,0.3114016960972198,0.07898535388528033,0,916,0.0,0.3032258064516129,175.86975979804993
fednova_sgd,lr=0.01,11,11,0.32781013132775044,0.07739380431251168,0,1171,0.0,0.4,193.62675285339355
fednova_sgd,lr=0.01,11,12,0.32733028315591806,0.07633729671746965,0,1282,0.0,0.44516129032258067,211.28203797340393
fednova_sgd,lr=0.01,11,13,0.31798249002234247,0.07558359558858105,0,1223,0.0,0.40829493087557606,229.0912959575653
fednova_sgd,lr=0.01,11,14,0.3246865383881661,0.07464569129258129,0,1367,0.0,0.47649769585253454,246.85635709762573
fednova_sgd,lr=0.01,11,15,0.34425237398481784,0.07337570850648124,0,1677,0.0,0.6267281105990783,264.9642958641052
fednova_sgd,lr=0.03,11,1,0.2420226424939163,0.11402364523433733,0,0,0.0,0.0,18.53090190887451
fednova_sgd,lr=0.03,11,2,0.24536045866452738,0.10086706208000774,0,0,0.0,0.0,37.2549307346344
