algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds,diverged,diverged_client_id,diverged_note
fedadam,"client_lr=0.001,server_lr=0.03",11,24,0.39593591468234585,0.07261605364447976,0,1898,0.0,0.7981566820276498,524.5162119865417,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,25,0.42088863172155594,0.07074940677925745,0,1138,0.0,0.5788018433179724,546.5353891849518,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,26,0.33818411601535536,0.07040216134898943,0,0,0.0,0.0,568.5526990890503,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,27,0.331111152303055,0.0707832578886996,0,0,0.0,0.0,590.2453119754791,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,28,0.334742124081868,0.07069583620559536,0,0,0.0,0.0,612.3509781360626,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,29,0.34779276298667194,0.06993622886557065,0,0,0.0,0.0,634.2162191867828,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,30,0.3568265599147899,0.06883982411746449,0,0,0.0,0.0,656.2537100315094,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,31,0.3631073382279773,0.06788464778041699,0,0,0.0,0.0,678.1811189651489,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,32,0.373007848466248,0.0671873538585685,0,0,0.0,0.0,699.9835362434387,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,33,0.38203586622513575,0.0664499239811508,0,0,0.0,0.0,721.7190022468567,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,34,0.3831281513002464,0.06559292113700835,0,0,0.0,0.0,743.6434750556946,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,35,0.38116609576340627,0.06494875444798473,0,0,0.0,0.0,765.453085899353,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,36,0.37939358220389635,0.06438356455381826,0,0,0.0,0.0,787.85697722435,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,37,0.3664475264963156,0.06308807450268941,0,0,0.0,0.0,809.9118971824646,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,38,0.37519906962343225,0.06100619791452107,0,13,0.0,0.0064516129032258064,831.7869470119476,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,39,0.4164867934135488,0.058751533336290324,0,483,0.0,0.2654377880184332,852.770455121994,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,40,0.4332518781989904,0.057110464482342915,0,1154,0.0,0.504147465437788,872.1172490119934,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,41,0.4343850128628779,0.05614670577712858,0,1571,0.0,0.6294930875576037,889.310405254364,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,42,0.43675077889767494,0.055604789513964054,0,1555,0.0,0.6350230414746544,910.3433861732483,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,43,0.44639589280910186,0.05565788193571213,0,1255,0.0,0.543778801843318,927.405091047287,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,44,0.44208008118907316,0.056329158817655635,0,764,0.0,0.4046082949308756,944.4556081295013,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,45,0.41888390473331855,0.05707482744466197,0,410,0.0,0.2626728110599078,964.9559659957886,False,,
