seed,round,class,holder_client_id,eval_data,n_eval_rows,n_positive_rows,precision_pre_local_train,recall_pre_local_train,f1_pre_local_train,precision_post_local_pre_agg,recall_post_local_pre_agg,f1_post_local_pre_agg,precision_post_aggregation,recall_post_aggregation,f1_post_aggregation,logit_margin_pre_local_train,logit_margin_post_local_pre_agg,logit_margin_post_aggregation,local_margin_gain,aggregation_margin_change,net_margin_change,update_norm_this_client,cosine_holder_update_vs_aggregate_update,fedavg_weighted_contribution_norm,cancellation_ratio,holder_weighted_sum_norm,nonholder_weighted_sum_norm,cosine_holder_sum_vs_nonholder_sum
11,45,Replay,10,validation,245526,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65151596069336,-2.895775079727173,-8.506235122680664,5.7557408809661865,-5.610460042953491,0.1452808380126953,0.09295714646577835,-0.6212112903594971,0.0032987105660140514,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
22,1,Manipulation,2,own_client_rows,59592,1057,0.0005734071411243191,0.02459791863765374,0.0011206896551724137,0.5837957824639289,0.9952696310312205,0.7359216509268975,0.0,0.0,0.0,-0.04538870230317116,0.350227952003479,-3.0407540798187256,0.39561665430665016,-3.3909820318222046,-2.9953653775155544,0.09646490961313248,-0.5086925625801086,0.002673586132004857,0.06750082658522327,0.007734200451523066,0.33265697956085205,-0.7054518461227417
22,1,Manipulation,2,validation,245526,973,0.00020388532234792247,0.040082219938335044,0.0004057069443505308,0.021835243165207976,0.9948612538540597,0.04273259022182982,0.0,0.0,0.0,-0.043040983378887177,0.33950889110565186,-2.986753225326538,0.38254987448453903,-3.32626211643219,-2.943712241947651,0.09646490961313248,-0.5086925625801086,0.002673586132004857,0.06750082658522327,0.007734200451523066,0.33265697956085205,-0.7054518461227417
22,1,Manipulation,13,own_client_rows,84436,3058,0.001284877863598534,0.02877697841726619,0.0024599214502355094,0.7938733125649013,1.0,0.8850940665701882,0.0,0.0,0.0,-0.04520547017455101,5.196028232574463,-3.029832124710083,5.241233702749014,-8.225860357284546,-2.984626654535532,0.13877913355827332,-0.7345973253250122,0.005449902266263962,0.06750082658522327,0.007734200451523066,0.33265697956085205,-0.7054518461227417
22,1,Manipulation,13,validation,245526,973,0.00020388532234792247,0.040082219938335044,0.0004057069443505308,0.017669384567890026,1.0,0.034725196288365456,0.0,0.0,0.0,-0.043040983378887177,5.026878356933594,-2.986753225326538,5.069919340312481,-8.013631582260132,-2.943712241947651,0.13877913355827332,-0.7345973253250122,0.005449902266263962,0.06750082658522327,0.007734200451523066,0.33265697956085205,-0.7054518461227417
22,1,Replay,1,own_client_rows,72601,901,0.0,0.0,0.0,0.78965819456617,1.0,0.8824681684622919,0.0,0.0,0.0,-0.23443159461021423,2.7787575721740723,-3.4679150581359863,3.0131891667842865,-6.246672630310059,-3.233483463525772,0.12293823063373566,-0.7219526767730713,0.004151131026446819,0.1248847666915458,0.020173508673906326,0.3009427487850189,-0.561536431312561
22,1,Replay,1,validation,245526,1085,0.0,0.0,0.0,0.022337972494441242,1.0,0.04369978049419015,0.0,0.0,0.0,-0.2453559786081314,2.9223849773406982,-3.527549982070923,3.1677409559488297,-6.449934959411621,-3.2821940034627914,0.12293823063373566,-0.7219526767730713,0.004151131026446819,0.1248847666915458,0.020173508673906326,0.3009427487850189,-0.561536431312561
22,1,Replay,4,own_client_rows,137596,888,0.0,0.0,0.0,0.018408365161855865,0.9932432432432432,0.03614680027048626,0.0,0.0,0.0,-0.23542840778827667,3.3662965297698975,-3.523010730743408,3.601724937558174,-6.889307260513306,-3.2875823229551315,0.20591971278190613,-0.3523898720741272,0.013177729211747646,0.1248847666915458,0.020173508673906326,0.3009427487850189,-0.561536431312561
22,1,Replay,4,validation,245526,1085,0.0,0.0,0.0,0.03194576030317385,0.9944700460829493,0.06190298614497576,0.0,0.0,0.0,-0.2453559786081314,3.572218894958496,-3.527549982070923,3.8175748735666275,-7.099768877029419,-3.2821940034627914,0.20591971278190613,-0.3523898720741272,0.013177729211747646,0.1248847666915458,0.020173508673906326,0.3009427487850189,-0.561536431312561
22,1,Replay,10,own_client_rows,76300,1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23710183799266815,-0.26198726892471313,-3.480353355407715,-0.024885430932044983,-3.2183660864830017,-3.2432515174150467,0.11991347372531891,-0.6364419460296631,0.004255292005836964,0.1248847666915458,0.020173508673906326,0.3009427487850189,-0.561536431312561
